"CiteID","ConID","ott_id","TSc","FSc","fF","TG","EE","BM","Eco","Lat","Long","TA","TAlog","SA","SAlog","Yr","DT","tWS","FD","PS","PST","DR","Drc","Drf"
"Rudstam_1992","Sprattus_sprattus",25768,5,3,0.6,"Fish","Ectotherm",5.415,"Marine",58.8,17.58,"Hours",-1.78,"100m",2,1985,1985-09-24,277,"Gut content (lethal)","Whole population","NA",6,"Genus","Genus"
"Rudstam_1992","Sprattus_sprattus",25768,5,5,1,"Fish","Ectotherm",5.415,"Marine",59.05,17.71,"Hours",-1.78,"100m",2,1985,1985-08-28,250,"Gut content (lethal)","Whole population","NA",6,"Genus","Genus"
"Selleslagh_2015","Sprattus_sprattus",25768,93,77,0.831,"Fish","Ectotherm",5.415,"Marine",50.53,1.6,"Months",1.38,"1000m",3,2006,2006-10-15 12:00:00,298,"Gut content (lethal)","Whole population","NA",31,"Class","Species"
"Falke_2024","Squalus_acanthias",1019126,150,97,0.6467,"Fish","Ectotherm",6100,"Marine",43.8,-69.3,"Years",2.86,"100km",5,2017,2017-01-01,NA,"Gut content (lethal)","Whole population","NA",24,"Phylum","Species"
"Scott_1903","Squalus_acanthias",1019126,22,17,0.7727,"Fish","Ectotherm",6100,"Marine",56,2,"Months",1.38,"100km",5,1902,1902-01-01,NA,"Gut content (lethal)","Whole population","NA",7,"Phylum","Species"
"Nakagawa_2023","Stavsolus",5015910,160,123,0.7688,"Arthropods","Ectotherm",0.01685,"Lotic",35.33,135.75,"Years",2.86,"100m",2,2017,2017-01-01,NA,"Gut content (lethal)","Whole population","NA",8,"Phylum","Genus"
"Nakagawa_2023","Stavsolus",5015910,160,123,0.7688,"Arthropods","Ectotherm",0.01685,"Lotic",35.33,135.75,"Years",2.86,"100m",2,2017,2017-01-01,NA,"Gut content (lethal)","Whole population","NA",8,"Phylum","Genus"
"Randall_1967","Stegastes_fuscus",3635543,51,43,0.8431,"Fish","Ectotherm",31.92,"Marine",18.03,-65.21,"Years",2.86,"100km",5,1963,1963-01-01,NA,"Gut content (lethal)","Whole population","NA",18,"Phylum","Species"
"Randall_1967","Stegastes_leucostictus",100830,41,41,1,"Fish","Ectotherm",18.2,"Marine",18.03,-65.21,"Years",2.86,"100km",5,1963,1963-01-01,NA,"Gut content (lethal)","Whole population","NA",14,"Phylum","Species"
"Randall_1967","Stegastes_planifrons",665837,18,18,1,"Fish","Ectotherm",42.39,"Marine",18.03,-65.21,"Years",2.86,"100km",5,1963,1963-01-01,NA,"Gut content (lethal)","Whole population","NA",6,"Phylum","Genus"
"Randall_1967","Stegastes_variabilis",323173,7,7,1,"Fish","Ectotherm",31.61,"Marine",18.03,-65.21,"Years",2.86,"100km",5,1963,1963-01-01,NA,"Gut content (lethal)","Whole population","NA",12,"Phylum","Genus"
"Archer_2004","Stenella_attenuata",124220,203,196,0.9655,"Mammals","Endotherm",119000,"Marine",8.07,-115.28,"Years",2.86,"1000m",3,1990,1990-01-01,NA,"Gut content (lethal)","Sub-population","Juvenile",8,"Order","Order"
"Wang_2003","Stenella_attenuata",124220,45,45,1,"Mammals","Endotherm",119000,"Marine",24.58,121.87,"Years",2.86,"100m",2,1995,1995-01-01,NA,"Gut content (lethal)","Whole population","NA",92,"Order","Species"
"Wang_2012","Stenella_attenuata",124220,45,45,1,"Mammals","Endotherm",119000,"Marine",23.1,121.37,"Years",2.86,"100km",5,1998,1998-07-15,206,"Gut content (lethal)","Whole population","NA",87,"Genus","Species"
"Peda_2015","Stenella_coeruleoalba",124224,19,15,0.7895,"Mammals","Endotherm",150000,"Marine",43.25,10.48,"Years",2.86,"100km",5,2001,2001-01-01,NA,"Gut content (lethal)","Whole population","NA",17,"Order","Species"
"Moku_2000","Stenobrachius_leucopsarus",169233,50,47,0.94,"Fish","Ectotherm",9.25,"Marine",40,144.1,"Years",2.86,"10km",4,1995,1995-07-15 07:00:00,206,"Gut content (lethal)","Sub-population","Migratory",33,"Class","Species"
"Collard_1970","Stenobrachius_leucopsarus",169233,51,20,0.3922,"Fish","Ectotherm",9.25,"Marine",34.25,-119.97,"Months",1.38,"100km",5,1964,1964-01-15,25,"Gut content (lethal)","Whole population","NA",6,"Phylum","Phylum"
"Collard_1970","Stenobrachius_leucopsarus",169233,51,14,0.2745,"Fish","Ectotherm",9.25,"Marine",34.25,-119.97,"Months",1.38,"100km",5,1964,1964-04-15,116,"Gut content (lethal)","Whole population","NA",6,"Phylum","Phylum"
"Moku_2000","Stenobrachius_leucopsarus",169233,44,44,1,"Fish","Ectotherm",9.25,"Marine",40,144.1,"Years",2.86,"10km",4,1995,1995-07-15 21:00:00,206,"Gut content (lethal)","Sub-population","Migratory",33,"Class","Species"
"Collard_1970","Stenobrachius_leucopsarus",169233,51,18,0.3529,"Fish","Ectotherm",9.25,"Marine",33.45,-119.65,"Months",1.38,"100km",5,1964,1964-07-15,207,"Gut content (lethal)","Whole population","NA",6,"Phylum","Phylum"
"Collard_1970","Stenobrachius_leucopsarus",169233,51,17,0.3333,"Fish","Ectotherm",9.25,"Marine",33.45,-119.65,"Months",1.38,"100km",5,1964,1964-01-15,25,"Gut content (lethal)","Whole population","NA",6,"Phylum","Phylum"
"Yang_2011","Stenobrachius_leucopsarus",169233,15,5,0.3333,"Fish","Ectotherm",9.25,"Marine",58.25,-148.12,"Months",1.38,"100km",5,2007,2007-04-15,115,"Gut content (lethal)","Whole population","Day - 1,000m",6,"Phylum","Genus"
"Collard_1970","Stenobrachius_leucopsarus",169233,42,11,0.2619,"Fish","Ectotherm",9.25,"Marine",33.45,-119.65,"Months",1.38,"100km",5,1964,1964-10-15,299,"Gut content (lethal)","Whole population","NA",6,"Phylum","Phylum"
"Moku_2000","Stenobrachius_leucopsarus",169233,50,49,0.98,"Fish","Ectotherm",9.25,"Marine",40,144.1,"Years",2.86,"10km",4,1995,1995-07-15 17:00:00,206,"Gut content (lethal)","Sub-population","Migratory",33,"Class","Species"
"Moku_2000","Stenobrachius_leucopsarus",169233,49,49,1,"Fish","Ectotherm",9.25,"Marine",40,144.1,"Years",2.86,"10km",4,1995,1995-07-15 22:00:00,206,"Gut content (lethal)","Sub-population","Migratory",33,"Class","Species"
"Collard_1970","Stenobrachius_leucopsarus",169233,49,19,0.3878,"Fish","Ectotherm",9.25,"Marine",33.45,-119.65,"Months",1.38,"100km",5,1964,1964-04-15,116,"Gut content (lethal)","Whole population","NA",6,"Phylum","Phylum"
"Yang_2011","Stenobrachius_leucopsarus",169233,60,40,0.6667,"Fish","Ectotherm",9.25,"Marine",58.25,-148.12,"Months",1.38,"100km",5,2007,2007-04-15,115,"Gut content (lethal)","Whole population","Night - 1,000m",11,"Order","Species"
"Collard_1970","Stenobrachius_leucopsarus",169233,486,207,0.4259,"Fish","Ectotherm",9.25,"Marine",39.19,-122.83,"Years",2.86,"1000km",6,1964,1964-01-01,NA,"Gut content (lethal)","Whole population","NA",6,"Phylum","Phylum"
"Yang_2011","Stenobrachius_leucopsarus",169233,45,20,0.4444,"Fish","Ectotherm",9.25,"Marine",58.25,-148.12,"Months",1.38,"100km",5,2007,2007-04-15,115,"Gut content (lethal)","Whole population","Night - 500m",10,"Order","Species"
"Collard_1970","Stenobrachius_leucopsarus",169233,50,31,0.62,"Fish","Ectotherm",9.25,"Marine",33.33,-118.7,"Months",1.38,"100km",5,1964,1964-01-15,25,"Gut content (lethal)","Whole population","NA",6,"Phylum","Phylum"
"Yang_2011","Stenobrachius_leucopsarus",169233,60,29,0.4833,"Fish","Ectotherm",9.25,"Marine",58.25,-148.12,"Months",1.38,"100km",5,2007,2007-04-15,115,"Gut content (lethal)","Whole population","Day - 500m",12,"Phylum","Species"
"Moku_2000","Stenobrachius_leucopsarus",169233,56,44,0.786,"Fish","Ectotherm",9.25,"Marine",40,144.1,"Years",2.86,"10km",4,1995,1995-07-15 22:00:00,206,"Gut content (lethal)","Sub-population","Non-migratory",33,"Class","Species"
"Moku_2000","Stenobrachius_leucopsarus",169233,50,49,0.98,"Fish","Ectotherm",9.25,"Marine",40,144.1,"Years",2.86,"10km",4,1995,1995-07-15 20:00:00,206,"Gut content (lethal)","Sub-population","Migratory",33,"Class","Species"
"Moku_2000","Stenobrachius_leucopsarus",169233,50,49,0.981,"Fish","Ectotherm",9.25,"Marine",40,144.1,"Years",2.86,"10km",4,1995,1995-07-15 02:00:00,206,"Gut content (lethal)","Sub-population","Migratory",33,"Class","Species"
"Collard_1970","Stenobrachius_leucopsarus",169233,53,29,0.5472,"Fish","Ectotherm",9.25,"Marine",34.25,-119.97,"Months",1.38,"100km",5,1964,1964-10-15,299,"Gut content (lethal)","Whole population","NA",6,"Phylum","Phylum"
"Collard_1970","Stenobrachius_leucopsarus",169233,52,30,0.5769,"Fish","Ectotherm",9.25,"Marine",34.25,-119.97,"Months",1.38,"100km",5,1964,1964-07-15,207,"Gut content (lethal)","Whole population","NA",6,"Phylum","Phylum"
"Moku_2000","Stenobrachius_leucopsarus",169233,14,14,1,"Fish","Ectotherm",9.25,"Marine",40,144.1,"Years",2.86,"10km",4,1995,1995-07-15 11:00:00,206,"Gut content (lethal)","Sub-population","Migratory",33,"Class","Species"
"Moku_2000","Stenobrachius_leucopsarus",169233,25,25,1,"Fish","Ectotherm",9.25,"Marine",40,144.1,"Years",2.86,"10km",4,1995,1995-07-15 13:00:00,206,"Gut content (lethal)","Sub-population","Migratory",33,"Class","Species"
"Moku_2000","Stenobrachius_leucopsarus",169233,50,49,0.98,"Fish","Ectotherm",9.25,"Marine",40,144.1,"Years",2.86,"10km",4,1995,1995-07-15 05:00:00,206,"Gut content (lethal)","Sub-population","Migratory",33,"Class","Species"
"Moku_2000","Stenobrachius_leucopsarus",169233,30,30,1,"Fish","Ectotherm",9.25,"Marine",40,144.1,"Years",2.86,"10km",4,1995,1995-07-15 15:00:00,206,"Gut content (lethal)","Sub-population","Migratory",33,"Class","Species"
"Yang_2011","Stenobrachius_leucopsarus",169233,30,16,0.5333,"Fish","Ectotherm",9.25,"Marine",58.25,-148.12,"Months",1.38,"100km",5,2007,2007-04-15,115,"Gut content (lethal)","Whole population","Night - 250m",8,"Genus","Genus"
"Moku_2000","Stenobrachius_leucopsarus",169233,50,49,0.98,"Fish","Ectotherm",9.25,"Marine",40,144.1,"Years",2.86,"10km",4,1995,1995-07-15 04:00:00,206,"Gut content (lethal)","Sub-population","Migratory",33,"Class","Species"
"Moku_2000","Stenobrachius_nannochir",341485,50,33,0.657,"Fish","Ectotherm",9.25,"Marine",40,144.1,"Years",2.86,"10km",4,1995,1995-07-15 16:00:00,206,"Gut content (lethal)","Whole population","NA",14,"Class","Species"
"Moku_2000","Stenobrachius_nannochir",341485,50,28,0.559,"Fish","Ectotherm",9.25,"Marine",40,144.1,"Years",2.86,"10km",4,1995,1995-07-16,207,"Gut content (lethal)","Whole population","NA",14,"Class","Species"
"Moku_2000","Stenobrachius_nannochir",341485,50,34,0.678,"Fish","Ectotherm",9.25,"Marine",40,144.1,"Years",2.86,"10km",4,1995,1995-07-15 18:00:00,206,"Gut content (lethal)","Whole population","NA",14,"Class","Species"
"Moku_2000","Stenobrachius_nannochir",341485,50,41,0.818,"Fish","Ectotherm",9.25,"Marine",40,144.1,"Years",2.86,"10km",4,1995,1995-07-15 19:00:00,206,"Gut content (lethal)","Whole population","NA",14,"Class","Species"
"Moku_2000","Stenobrachius_nannochir",341485,50,35,0.698,"Fish","Ectotherm",9.25,"Marine",40,144.1,"Years",2.86,"10km",4,1995,1995-07-15 07:00:00,206,"Gut content (lethal)","Whole population","NA",14,"Class","Species"
"Yang_2011","Stenobrachius_nannochir",341485,21,5,0.2381,"Fish","Ectotherm",9.25,"Marine",58.25,-148.12,"Months",1.38,"100km",5,2007,2007-04-15,115,"Gut content (lethal)","Whole population","Night - 1,000m",2,"Genus","Genus"
"Moku_2000","Stenobrachius_nannochir",341485,28,24,0.858,"Fish","Ectotherm",9.25,"Marine",40,144.1,"Years",2.86,"10km",4,1995,1995-07-15 13:00:00,206,"Gut content (lethal)","Whole population","NA",14,"Class","Species"
"Moku_2000","Stenobrachius_nannochir",341485,68,60,0.884,"Fish","Ectotherm",9.25,"Marine",40,144.1,"Years",2.86,"10km",4,1995,1995-07-15 11:00:00,206,"Gut content (lethal)","Whole population","NA",14,"Class","Species"
"Yang_2011","Stenobrachius_nannochir",341485,4,1,0.25,"Fish","Ectotherm",9.25,"Marine",58.25,-148.12,"Months",1.38,"100km",5,2007,2007-04-15,115,"Gut content (lethal)","Whole population","Day - 1,000m",1,"Genus","Genus"
"Yang_2011","Stenobrachius_nannochir",341485,3,3,1,"Fish","Ectotherm",9.25,"Marine",58.25,-148.12,"Months",1.38,"100km",5,2007,2007-04-15,115,"Gut content (lethal)","Whole population","Day - 500m",2,"Genus","Genus"
"Nakagawa_2023","Stenopsyche_marmorata",737181,21,20,0.9524,"Arthropods","Ectotherm",0.66,"Lotic",35.33,135.75,"Years",2.86,"100m",2,2017,2017-01-01,NA,"Gut content (lethal)","Whole population","NA",1,"Phylum","Phylum"
"Nakagawa_2023","Stenopsyche_sauteri",309015,64,62,0.9688,"Arthropods","Ectotherm",0.63,"Lotic",35.33,135.75,"Years",2.86,"100m",2,2017,2017-01-01,NA,"Gut content (lethal)","Whole population","NA",11,"Phylum","Genus"
"Collard_1970","Sternoptyx_diaphana",602717,17,6,0.3529,"Fish","Ectotherm",5.388,"Marine",32.08,-119.68,"Years",2.86,"100km",5,1964,1964-01-01,NA,"Gut content (lethal)","Whole population","NA",2,"Phylum","Phylum"
"Burghart_2010","Sternoptyx_pseudobscura",568250,35,35,1,"Fish","Ectotherm",5.439,"Marine",27,-86,"Years",2.86,"10km",4,1998,1998-07-15,206,"Gut content (lethal)","Whole population","NA",10,"Class","Family"
"Pierre_2024","Stichaeus_punctatus",792031,92,89,0.9674,"Fish","Ectotherm",15,"Marine",47.71,-53.01,"Years",2.86,"10km",4,1985,1985-05-15,145,"Gut content (lethal)","Sub-population","Larval",11,"Class","Species"
"Collard_1970","Stomias_atriventer",47469,15,3,0.2,"Fish","Ectotherm",34.94,"Marine",32.58,-119.14,"Years",2.86,"1000km",6,1964,1964-01-01,NA,"Gut content (lethal)","Whole population","NA",1,"Phylum","Phylum"
"Surface_1906","Storeria_dekayi",505605,21,4,0.1905,"Reptiles","Ectotherm",34.2,"Terrestrial",41,-77.5,"Months",1.38,"100km",5,1906,1906-07-15,206,"Gut content (lethal)","Whole population","NA",4,"Class","Species"
"Hamilton_1956","Storeria_dekayi",505605,26,18,0.6923,"Reptiles","Ectotherm",34.2,"Terrestrial",32.42,-84.87,"Years",2.86,"100m",2,1950,1950-01-01,NA,"Gut content (lethal)","Whole population","NA",2,"Order","Order"
"Hamilton_1956","Storeria_occipitomaculata",511700,8,6,0.75,"Reptiles","Ectotherm",14.9,"Terrestrial",32.42,-84.87,"Years",2.86,"100m",2,1950,1950-01-01,NA,"Gut content (lethal)","Whole population","NA",2,"Order","Order"
"Surface_1906","Storeria_occipitomaculata",511700,16,5,0.3125,"Reptiles","Ectotherm",14.9,"Terrestrial",41,-77.5,"Months",1.38,"100km",5,1906,1906-07-15,206,"Gut content (lethal)","Whole population","NA",1,"Class","Species"
"López_2010","Stramonita_haemastoma",663884,217,52,0.24,"Molluscs","Ectotherm",16.8,"Marine",-22.73,-42,"Hours",-1.78,"10m",1,2006,2006-07-15,24,"Direct observation","Whole population","NA",4,"Species","Species"
"López_2010","Stramonita_haemastoma",663884,328,49,0.15,"Molluscs","Ectotherm",16.8,"Marine",-22.73,-42,"Hours",-1.78,"10m",1,2006,2006-07-15,24,"Direct observation","Whole population","NA",7,"Family","Species"
"Randall_1967","Strongylura_timucu",374992,20,15,0.75,"Fish","Ectotherm",99.11,"Marine",18.03,-65.21,"Years",2.86,"100km",5,1963,1963-01-01,NA,"Gut content (lethal)","Whole population","NA",3,"Order","Species"
"Nakagawa_2023","Strophopteryx",902654,13,4,0.3077,"Arthropods","Ectotherm",NA,"Lotic",35.33,135.75,"Years",2.86,"100m",2,2017,2017-01-01,NA,"Gut content (lethal)","Whole population","NA",1,"Phylum","Phylum"
"Huey_2001","Strophurus_ciliaris",432768,75,61,0.8133,"Reptiles","Ectotherm",14.8,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)","Whole population","NA",NA,NA,NA
"Huey_2001","Strophurus_elderi",756065,26,21,0.8077,"Reptiles","Ectotherm",2.606,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)","Whole population","NA",NA,NA,NA
"Huey_2001","Strophurus_strophurus",902093,53,43,0.8113,"Reptiles","Ectotherm",8.859,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)","Whole population","NA",NA,NA,NA
"Mauzey_1968","Stylasterias_forreri",136031,15,7,0.4667,"Echinoderms","Ectotherm",375,"Marine",48.3,-123.29,"Years",2.86,"1000m",3,1966,1966-01-01,NA,"Direct observation","Whole population","NA",5,"Genus","Species"
"Robilliard_1971","Stylasterias_forreri",136031,2,1,0.5,"Echinoderms","Ectotherm",375,"Marine",48.46,-123.03,"Hours",-1.78,"100m",2,1969,1969-03-15,84,"Direct observation","Whole population","NA",1,"Species","Species"
"Robilliard_1971","Stylasterias_forreri",136031,2,0,0,"Echinoderms","Ectotherm",375,"Marine",48.18,-124.78,"Hours",-1.78,"100m",2,1969,1969-10-12,295,"Direct observation","Whole population","NA",0,"Species","Species"
"Robilliard_1971","Stylasterias_forreri",136031,2,0,0,"Echinoderms","Ectotherm",375,"Marine",48.33,-123.7,"Hours",-1.78,"100m",2,1969,1969-07-13,204,"Direct observation","Whole population","NA",0,"Species","Species"
"Robilliard_1971","Stylasterias_forreri",136031,5,2,0.4,"Echinoderms","Ectotherm",375,"Marine",48.46,-123.04,"Hours",-1.78,"100m",2,1968,1968-03-30,100,"Direct observation","Whole population","NA",2,"Species","Species"
"Robilliard_1971","Stylasterias_forreri",136031,1,0,0,"Echinoderms","Ectotherm",375,"Marine",48.81,-125.18,NA,NA,NA,NA,1970,1970-09-08,261,"Direct observation","Whole population","NA",0,"Species","Species"
"Robilliard_1971","Stylasterias_forreri",136031,10,3,0.3,"Echinoderms","Ectotherm",375,"Marine",50.85,-127.86,"Hours",-1.78,"100m",2,1970,1970-09-08,261,"Direct observation","Whole population","NA",2,"Species","Species"
"Robilliard_1971","Stylasterias_forreri",136031,1,0,0,"Echinoderms","Ectotherm",375,"Marine",48.41,-123.39,NA,NA,NA,NA,1969,1969-08-03,225,"Direct observation","Whole population","NA",0,"Species","Species"
"Mauzey_1968","Stylasterias_forreri",136031,28,28,1,"Echinoderms","Ectotherm",375,"Marine",49.21,-123.89,"Years",2.86,"100m",2,1966,1966-01-01,NA,"Direct observation","Whole population","NA",2,"Phylum","Genus"
"Robilliard_1971","Stylasterias_forreri",136031,5,1,0.2,"Echinoderms","Ectotherm",375,"Marine",48.84,-125.14,"Hours",-1.78,"100m",2,1969,1969-06-25,186,"Direct observation","Whole population","NA",1,"Species","Species"
"Carey_1972","Stylasterias_forreri",136031,1,1,1,"Echinoderms","Ectotherm",375,"Marine",44.65,-124.29,NA,NA,NA,NA,1965,1965-07-15,206,"Gut content (lethal)","Whole population","NA",1,"Class","Class"
"Robilliard_1971","Stylasterias_forreri",136031,8,6,0.75,"Echinoderms","Ectotherm",375,"Marine",48.41,-124.74,"Hours",-1.78,"100m",2,1969,1969-07-20,211,"Direct observation","Whole population","NA",5,"Genus","Species"
"Robilliard_1971","Stylasterias_forreri",136031,3,2,0.6667,"Echinoderms","Ectotherm",375,"Marine",48.54,-123.01,"Hours",-1.78,"100m",2,1969,1969-03-30,99,"Direct observation","Whole population","NA",2,"Genus","Species"
"Robilliard_1971","Stylasterias_forreri",136031,3,1,0.3333,"Echinoderms","Ectotherm",375,"Marine",48.56,-122.99,"Hours",-1.78,"100m",2,1968,1968-08-17,240,"Direct observation","Whole population","NA",2,"Species","Species"
"Nakagawa_2023","Stylogomphus_suzukii",168225,2,1,0.5,"Arthropods","Ectotherm",NA,"Lotic",35.33,135.75,"Years",2.86,"100m",2,2017,2017-01-01,NA,"Gut content (lethal)","Whole population","NA",1,"Phylum","Phylum"
"Purcell_1981a","Sulculeolaria_chuni",3680635,196,35,0.178,"Cnidarians","Ectotherm",NA,"Marine",25.56,-111.25,"Months",1.38,"100m",2,1978,1978-01-01,11,"Direct observation","Whole population","NA",1,"Class","Class"
"Purcell_1981a","Sulculeolaria_chuni",3680635,113,6,0.053,"Cnidarians","Ectotherm",NA,"Marine",30,-60,"Years",2.86,"100km",5,1979,1979-01-01,11,"Direct observation","Whole population","NA",1,"Class","Class"
"Purcell_1981a","Sulculeolaria_monoica",3680638,36,3,0.083,"Cnidarians","Ectotherm",NA,"Marine",30,-60,"Years",2.86,"100km",5,1979,1979-01-01,11,"Direct observation","Whole population","NA",1,"Class","Class"
"Purcell_1981a","Sulculeolaria_monoica",3680638,33,1,0.03,"Cnidarians","Ectotherm",NA,"Marine",25.56,-111.25,"Months",1.38,"100m",2,1978,1978-01-01,11,"Direct observation","Whole population","NA",1,"Class","Class"
"Purcell_1981a","Sulculeolaria_quadrivalvis",1062858,161,61,0.379,"Cnidarians","Ectotherm",NA,"Marine",30,-60,"Years",2.86,"100km",5,1979,1979-01-01,11,"Direct observation","Whole population","NA",6,"Phylum","Class"
"Purcell_1981a","Sulculeolaria_quadrivalvis",1062858,437,76,0.174,"Cnidarians","Ectotherm",NA,"Marine",25.56,-111.25,"Months",1.38,"100m",2,1978,1978-01-01,11,"Direct observation","Whole population","NA",1,"Class","Class"
"Purcell_1981a","Sulculeolaria_quadrivalvis",1062858,781,27,0.035,"Cnidarians","Ectotherm",NA,"Marine",32.75,-117.5,"Years",2.86,"100km",5,1979,1979-01-01,11,"Direct observation","Whole population","NA",2,"Phylum","Class"
"Purcell_1981a","Sulculeolaria_turgida",3680636,61,6,0.098,"Cnidarians","Ectotherm",NA,"Marine",25.56,-111.25,"Months",1.38,"100m",2,1978,1978-01-01,11,"Direct observation","Whole population","NA",2,"Phylum","Class"
"Nakagawa_2023","Sweltsa",952494,23,17,0.7391,"Arthropods","Ectotherm",NA,"Lotic",35.33,135.75,"Years",2.86,"100m",2,2017,2017-01-01,NA,"Gut content (lethal)","Whole population","NA",1,"Phylum","Phylum"
"Collard_1970","Symbolophorus_californiensis",785193,35,35,1,"Fish","Ectotherm",1.04,"Marine",32.38,-120.28,"Years",2.86,"100km",5,1964,1964-01-01,NA,"Gut content (lethal)","Whole population","NA",4,"Phylum","Phylum"
"Arrington_2002","Synbranchus_marmoratus",989907,81,69,0.8519,"Fish","Ectotherm",175.6,"Lotic",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)","Whole population","NA",NA,NA,NA
"Shaiek_2015","Syngnathus_abaster",774429,12,10,0.8333,"Fish","Ectotherm",5.5,"Lentic",38.35,10.39,"Years",2.86,"10km",4,2011,2011-01-01,11,"Gut content (lethal)","Whole population","NA",13,"Phylum","Species"
"Shaiek_2015","Syngnathus_acus",774440,10,9,0.9,"Fish","Ectotherm",0.6,"Lentic",38.35,10.39,"Years",2.86,"10km",4,2011,2011-01-01,11,"Gut content (lethal)","Whole population","NA",11,"Phylum","Species"
